subject_id,pain_type,pain_label,frame_type,image_name,image_path,eyebrow_distance,left_eye_opening,right_eye_opening,mouth_opening,mouth_width,left_cheek_elevation,right_cheek_elevation,left_eyebrow_angle,right_eyebrow_angle,face_aspect_ratio
S003,Posed Pain,1,Colour frames,S003F 13.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 13.jpg,324.4105183414959,27.804311232999613,29.2362722200421,2.1688045076611098,155.30500679228575,-114.4552252292633,-91.7102587223053,159.377500147137,159.5725903290949,0.8006718301162802
S003,Posed Pain,1,Colour frames,S003F 14.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 14.jpg,331.0841413117697,29.520294510145177,29.45602574193405,1.0537618061830272,155.07382418430961,-116.30503857135773,-95.62252879142761,157.1614344294586,158.4380388717308,0.7980825878513264
S003,Posed Pain,1,Colour frames,S003F 15.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 15.jpg,330.94529762234947,29.554734748644137,30.125835373410045,1.0522104256547142,157.02438466065882,-119.20397955179214,-97.41376036405563,156.8009430740876,157.56187670994464,0.8077086544605849
S003,Posed Pain,1,Colour frames,S003F 16.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 16.jpg,334.12294617775285,30.771359976248583,29.271781932610466,0.8184536611518136,157.83754356294236,-119.88944506645203,-98.52006340026855,155.8971878740136,157.04400861306067,0.815579463574761
S003,Posed Pain,1,Colour frames,S003F 17.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 17.jpg,333.32249860649483,30.273131449303346,29.795680431225925,1.206116547489762,156.79297437830724,-120.13852626085281,-98.81455761194229,155.8978799910857,157.52886544159068,0.8140675906715976
S003,Posed Pain,1,Colour frames,S003F 18.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 18.jpg,331.0961600003014,30.43338520125303,29.329260075268238,1.4682360322666295,154.6302637381376,-120.22840619087219,-99.34721446037292,155.68583494922697,157.2962063619918,0.8147585793314821
S003,Posed Pain,1,Colour frames,S003F 19.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 19.jpg,330.9953094230144,30.345879728077417,29.35587813263763,1.4468110608488123,154.77201900281779,-120.25607335567474,-99.33928763866425,155.63832932746124,157.32738079622902,0.8142778976240663
S003,Posed Pain,1,Colour frames,S003F 20.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 20.jpg,331.8718736111731,29.97646720765942,29.547956080578672,1.370692170701261,155.82840434683914,-119.69247633218765,-98.56739419698715,155.428370212853,157.97752972693354,0.8168196271415122
S003,Posed Pain,1,Colour frames,S003F 21.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 21.jpg,329.8389772301682,28.93538510961173,28.874891564570255,1.0218766109249724,156.0865755618187,-118.80919826030731,-97.55979287624359,156.25413621123985,157.7549727963975,0.8202478072653359
S003,Posed Pain,1,Colour frames,S003F 22.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S003\Posed Pain\Colour frames\S003F 22.jpg,329.0662196469512,30.02406888065093,30.047423559272797,1.405950291564657,156.78743999079623,-119.39826339483261,-98.1246172785759,156.28787159343068,157.6546343104298,0.8189778188691436
S004,Algometer Pain,2,Colour frames,S004A 03.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 03.jpg,366.1031800830662,25.95744172524168,26.61996050878606,52.003303233118814,160.45366213666745,-128.61390960216522,-144.95932281017303,155.98557079105672,155.6192653507216,0.7532283344598493
S004,Algometer Pain,2,Colour frames,S004A 04.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 04.jpg,365.87936967622863,27.191903942313626,25.258877954884568,66.89337026086277,168.42896763506667,-128.7792477607727,-144.44960260391235,156.35670458822807,155.66457681649877,0.7463428479453301
S004,Algometer Pain,2,Colour frames,S004A 05.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 05.jpg,365.31509462811607,25.864884580933328,25.558700032915468,73.31891251838918,183.41396051616837,-128.37311321496964,-143.75252813100815,156.69403897536193,156.1352297915731,0.7378286065349426
S004,Algometer Pain,2,Colour frames,S004A 06.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 06.jpg,367.8605464691281,25.666270028426837,24.460643226636282,69.31541994754089,190.97004276143676,-127.74380028247833,-141.90166640281677,156.48222081736995,155.84459479523463,0.7361308032470858
S004,Algometer Pain,2,Colour frames,S004A 07.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 07.jpg,365.937491533099,26.326262247864033,24.711828263695157,52.71946171815608,191.2417741073318,-127.99689602851868,-141.38744580745697,156.72905771186043,155.95334172004468,0.7418290720309793
S004,Algometer Pain,2,Colour frames,S004A 08.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 08.jpg,366.49384678567935,26.613729914926466,24.37799724555425,49.16919725388669,188.60004927654617,-128.39502704143524,-141.00138401985168,156.85520991157642,156.02605953530767,0.7439747580939078
S004,Algometer Pain,2,Colour frames,S004A 09.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 09.jpg,366.32548290115494,26.677511541858596,24.264360755624732,49.30625916331402,188.37642010047395,-128.48378187417984,-141.05070930719376,156.83523880332257,155.93071226056762,0.7439309188729256
S004,Algometer Pain,2,Colour frames,S004A 10.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 10.jpg,367.8945153149502,26.75111635315313,25.569374713575204,53.9930451352276,190.44387447679998,-129.649331510067,-142.5470375418663,156.52846352585317,156.21966574674505,0.7408635704880925
S004,Algometer Pain,2,Colour frames,S004A 11.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 11.jpg,367.16174495066764,27.7657362559081,25.993075722939473,56.60721143186764,186.24273248840584,-129.92004525661469,-144.5387921333313,156.78967870271808,156.26835979349838,0.7406403578676181
S004,Algometer Pain,2,Colour frames,S004A 12.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 12.jpg,364.78773490083205,27.70587718670935,25.40765264030219,57.3420390112115,184.5874207921745,-130.53833734989166,-145.32380318641663,156.65806542938046,156.5994427336863,0.7453493509598005
S004,Algometer Pain,2,Colour frames,S004A 13.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 13.jpg,367.2387773563343,26.750699032206395,25.858238517036625,58.07255985624127,183.86438979042322,-129.54748463630676,-145.11755239963531,155.54038327628766,156.41006525155115,0.7456768669929901
S004,Algometer Pain,2,Colour frames,S004A 14.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 14.jpg,366.1932461255499,26.54579283355989,25.282537456950394,56.01165868009779,185.84171682708669,-128.92750489711761,-144.14511036872864,156.30598711957,155.65931788436345,0.749692509980253
S004,Algometer Pain,2,Colour frames,S004A 15.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 15.jpg,366.22157335297334,26.34865637121578,25.190014950524777,56.216019387532576,184.65528463673192,-128.642804145813,-144.2532731294632,156.2608973152044,155.7016727695843,0.7492040528452698
S004,Algometer Pain,2,Colour frames,S004A 16.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 16.jpg,364.7599172734223,26.052880586558135,25.25268663982409,56.25119752496761,184.2808211566032,-128.35973989963531,-143.976908326149,155.84722448512846,155.7168441910913,0.7485824632291566
S004,Algometer Pain,2,Colour frames,S004A 17.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 17.jpg,363.03787606807157,27.070522658019858,25.615764909878504,55.978243158316396,188.6195726128803,-128.30885481834412,-143.9766526222229,155.88003552864294,156.63240763640715,0.7487843654855918
S004,Algometer Pain,2,Colour frames,S004A 18.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 18.jpg,366.0901956459618,24.62206076224398,26.21069727337824,53.65770502630471,185.83007529239572,-126.8815666437149,-143.945610165596,156.68818293991575,156.25812149196037,0.7566560783589824
S004,Algometer Pain,2,Colour frames,S004A 19.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 19.jpg,367.841214366355,24.750398819310323,24.84545407032744,56.765468754420965,188.44267528940037,-126.79212141036987,-143.59013056755066,157.18469910088075,155.43462283709363,0.7564966975123588
S004,Algometer Pain,2,Colour frames,S004A 20.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 20.jpg,368.05557490269086,25.386808183206927,25.183295761985843,58.3581964962158,188.82247190243484,-125.95908915996552,-142.81043815612793,157.0104590087637,155.24039372257883,0.759029161640527
S004,Algometer Pain,2,Colour frames,S004A 21.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 21.jpg,368.064020279656,25.22237759368784,25.123827873311633,58.56818881230973,189.5424525639208,-125.92456912994385,-142.97112250328064,156.9713796602122,155.2472386313228,0.7599506772770647
S004,Algometer Pain,2,Colour frames,S004A 22.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Algometer Pain\Colour frames\S004A 22.jpg,367.92039461225096,25.122271819210653,24.996269204615583,54.34337752430404,189.03959980415013,-126.56336867809296,-142.86781811714172,156.67667354213904,155.87143848971135,0.7566955921026736
S004,Laser Pain,3,Colour frames,S004L 03.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 03.jpg,392.7355389779002,13.239945830534422,7.081623314894306,16.711320496436905,185.68353158223456,-127.91865062713623,-153.0978673696518,157.9994528007051,154.49254299417473,0.7826099741647695
S004,Laser Pain,3,Colour frames,S004L 04.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 04.jpg,391.63554172995725,20.71199412064301,12.934292102972051,16.648150751093024,181.48495359116157,-128.0147441625595,-152.81439399719238,157.61882887898446,154.64693963449227,0.7891158462291141
S004,Laser Pain,3,Colour frames,S004L 05.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 05.jpg,391.52678638472634,24.696340095478714,19.962066849611325,16.95065725036026,179.67801803052484,-127.99119383096695,-153.51576429605484,157.68003591534983,155.25006065080166,0.7861932505721911
S004,Laser Pain,3,Colour frames,S004L 06.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 06.jpg,391.46154897659954,27.500542371878158,22.33494704773936,18.28275602361336,179.56246032531934,-128.50830388069153,-153.87960541248322,157.8545068409874,155.37890214669497,0.7858689352394262
S004,Laser Pain,3,Colour frames,S004L 07.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 07.jpg,390.40828223265044,29.15301799511575,24.27379826943559,18.98476707307778,179.37475284198763,-128.7212796807289,-154.16765588521957,158.18923811221387,155.42210645621896,0.7823611545199847
S004,Laser Pain,3,Colour frames,S004L 08.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 08.jpg,390.34661840953487,28.996014645765378,24.23681981778999,18.422593669866302,179.70040980279123,-128.78300660848618,-154.25515776872635,158.12616786830336,155.35919414533177,0.7824168269507832
S004,Laser Pain,3,Colour frames,S004L 09.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 09.jpg,390.35847427102175,28.867644375304316,25.286277718109137,17.812122394478433,178.47727628321687,-129.49941229820251,-154.9967247247696,158.02960696151203,155.5478680387328,0.7828896795014497
S004,Laser Pain,3,Colour frames,S004L 10.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 10.jpg,390.17924856592873,29.474142586591817,26.409160442177146,9.39335829148884,177.74205219269618,-128.94187545776367,-154.27768528461456,158.25619969806993,155.96375953736518,0.785968934897398
S004,Laser Pain,3,Colour frames,S004L 11.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 11.jpg,391.9670212976463,29.300227688566082,26.895982825585783,1.877981974224831,181.4716753104082,-128.9821743965149,-154.92083179950714,157.93977383572286,156.15218664058625,0.7831786210092971
S004,Laser Pain,3,Colour frames,S004L 12.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 12.jpg,390.32475176919996,28.73989978773982,27.145101579350637,3.4987117205594918,185.47005540635615,-128.47874450683594,-153.76285099983215,158.12668448619436,156.25973351044445,0.7833890721424738
S004,Laser Pain,3,Colour frames,S004L 13.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 13.jpg,392.2282553208868,30.327917805745127,27.14385644816998,3.052883032542727,185.81619306944714,-128.47276103496552,-153.89566361904144,158.0684266435455,155.89465544919847,0.7837438656293841
S004,Laser Pain,3,Colour frames,S004L 14.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 14.jpg,389.8019800855781,29.553594429377362,26.98423410217784,2.8477530655458905,186.28944626815542,-128.36050701141357,-154.0958286523819,158.17968125124213,156.36663146224637,0.7824149312657183
S004,Laser Pain,3,Colour frames,S004L 15.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 15.jpg,391.79087625811064,30.62601335126213,28.477121137957603,2.75697375159255,187.16901694078263,-127.79877662658691,-153.2650465965271,157.7616862637301,155.70767850666803,0.7811520641931596
S004,Laser Pain,3,Colour frames,S004L 16.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 16.jpg,391.47773381827886,29.410507688500346,28.47836533292094,2.6644587891831386,187.36782857625968,-127.72188645601273,-153.71045726537704,158.26593493051902,156.07171723263704,0.785628630901194
S004,Laser Pain,3,Colour frames,S004L 17.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 17.jpg,389.07395385689415,29.374558624210614,27.221016562281616,2.9189370932443928,187.26229325313167,-127.32429242134094,-153.01967310905457,158.1625968452971,156.4324790205833,0.7828761954751996
S004,Laser Pain,3,Colour frames,S004L 18.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 18.jpg,390.971498828396,30.022352313580043,26.93170368568351,3.425710385964537,188.508078088687,-127.9449114203453,-153.55340391397476,158.07907367183012,156.1807178523868,0.77950665874839
S004,Laser Pain,3,Colour frames,S004L 19.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 19.jpg,391.0655205525402,29.99565653260285,27.382140343383256,3.3912206444955775,185.5588290250912,-127.94048774242401,-153.26407492160797,158.1627805156078,155.84279769932982,0.7842796268577784
S004,Laser Pain,3,Colour frames,S004L 20.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 20.jpg,391.0267428187225,29.888717104690258,27.097183225487107,3.464039412549365,186.12757094799196,-128.0869038105011,-153.3094367980957,158.2242758876017,155.93732238187124,0.7837432395349208
S004,Laser Pain,3,Colour frames,S004L 21.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 21.jpg,391.534960558867,30.804554681544094,27.139640169024826,8.351182963228759,187.59763726116572,-128.3700703382492,-154.45100140571594,158.27748534981797,155.4491279788501,0.7815410152071736
S004,Laser Pain,3,Colour frames,S004L 22.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Laser Pain\Colour frames\S004L 22.jpg,391.86728827925344,31.13781541729361,27.65308684305485,5.46102100868968,187.0317015169279,-127.81805670261383,-153.4230716228485,158.38785621516075,156.0578926971488,0.7817888365173425
S004,Neutral,0,Colour frames,Neutral S004 03.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 03.jpg,386.2769979578826,28.673348657742356,26.430408182906547,1.4670307333631523,169.03170404263247,-132.69752687215805,-152.0916468501091,157.68132076917243,157.22117960653057,0.7924808866437204
S004,Neutral,0,Colour frames,Neutral S004 04.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 04.jpg,385.51266695060133,28.642017099540258,26.62928027774445,1.59760244817478,169.59552423563454,-132.4568327665329,-151.3922199010849,157.7004588643115,157.19137762840882,0.7922672900237355
S004,Neutral,0,Colour frames,Neutral S004 05.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 05.jpg,386.2487144345923,28.839822492884142,26.35395091245957,0.8904044639111471,169.18842659274716,-131.87464606761932,-151.03858137130737,157.885850798224,156.93630151748016,0.7896946588086177
S004,Neutral,0,Colour frames,Neutral S004 06.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 06.jpg,386.59733405068687,28.737462875162013,26.713987140950017,0.6197454880217034,170.26576921639534,-132.35823333263397,-151.79142487049103,157.67122217863997,156.70053913321715,0.789338519322044
S004,Neutral,0,Colour frames,Neutral S004 07.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 07.jpg,386.6528743763834,27.657014593265714,27.181369616095736,0.8642118235416115,168.8619853811159,-132.49846136569977,-152.0927975177765,157.4222329030497,156.44284172085534,0.7872713530656258
S004,Neutral,0,Colour frames,Neutral S004 08.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 08.jpg,386.8143892871638,27.78557947576821,27.291011338508095,0.7326331723297098,169.0565290349233,-132.4260971546173,-152.0872231721878,157.45858543131672,156.39277208217484,0.7873891123407194
S004,Neutral,0,Colour frames,Neutral S004 09.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 09.jpg,386.9265095856798,28.160126032190753,26.996343830816983,0.96073266197602,169.4887609684666,-131.83588135242462,-152.3789302110672,157.72115856438222,156.77057770020414,0.7890827752129673
S004,Neutral,0,Colour frames,Neutral S004 10.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 10.jpg,386.9753076225221,28.53682849024693,27.185240046925063,1.243777841800165,169.377033249905,-132.26520824432373,-152.28411519527435,157.67045250291278,156.7248116016447,0.7883185801601432
S004,Neutral,0,Colour frames,Neutral S004 11.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 11.jpg,386.0816110563222,28.93572384522443,27.526654457000436,0.9708969137151323,168.08710708468945,-132.62234991788864,-153.10428553819656,157.98741021154,156.49741719047498,0.7836370090011728
S004,Neutral,0,Colour frames,Neutral S004 12.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 12.jpg,387.1042414859641,29.026934800801957,27.956983661302935,1.1854718276301264,169.54076380493032,-132.3520964384079,-152.71369779109955,157.84572359249123,156.50022757876314,0.7863621187415134
S004,Neutral,0,Colour frames,Neutral S004 13.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 13.jpg,387.0413999244217,29.64756529262534,28.23572405215216,1.0269354320348523,170.7882716016815,-132.14551323652267,-152.50333017110825,157.9497357216873,156.51084654796762,0.7857244937928961
S004,Neutral,0,Colour frames,Neutral S004 14.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 14.jpg,386.9581352963777,29.553824802892116,28.209160766033595,0.9966257850992869,170.59408104347062,-132.0402655005455,-152.59231513738632,158.1245818075109,156.53864779409193,0.7856896329517321
S004,Neutral,0,Colour frames,Neutral S004 15.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 15.jpg,385.5301757728454,29.885298014172495,27.931237010009678,0.9517191740982328,170.0308589635098,-131.78474056720734,-152.81899666786194,157.8389902886597,156.71866582720475,0.7839983627971511
S004,Neutral,0,Colour frames,Neutral S004 16.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 16.jpg,386.09229095184685,29.670964768042474,28.462694937115028,1.4640466755383668,168.56206600323432,-131.77031886577606,-152.9596849679947,158.30748162940648,156.3999062965571,0.7822785859583429
S004,Neutral,0,Colour frames,Neutral S004 17.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 17.jpg,386.42076723909213,29.459992363761106,28.399586304659426,1.3332737319121728,171.10602921880684,-131.67125916481018,-152.58180570602417,157.97937617963035,156.5127744630431,0.7812536565077182
S004,Neutral,0,Colour frames,Neutral S004 18.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 18.jpg,386.5664568252536,29.330968785739746,28.18242909566369,1.133109444959791,172.4335901366561,-131.48771488666534,-152.82763946056366,157.63391927129496,156.70038535833496,0.782347113763512
S004,Neutral,0,Colour frames,Neutral S004 19.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 19.jpg,386.16349236489776,28.980086618676992,27.828282112588635,0.9837780791299228,172.28176720316358,-131.55404448509216,-152.49921333789825,157.43565295417594,156.50158031785452,0.7816443343713927
S004,Neutral,0,Colour frames,Neutral S004 20.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 20.jpg,386.0611008444554,29.079076268301932,27.71704882670724,1.1979396832674125,172.22952446275497,-131.4257066845894,-152.55948275327682,157.35019595949794,156.45134339947762,0.7816300076528075
S004,Neutral,0,Colour frames,Neutral S004 21.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 21.jpg,386.294740979519,29.234757588886993,27.73749146308739,1.3500200639897355,170.8812605533295,-131.81409537792206,-152.54984271526337,157.6111188210235,156.49822123206968,0.7819116111129737
S004,Neutral,0,Colour frames,Neutral S004 22.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Neutral\Colour frames\Neutral S004 22.jpg,386.78280394761083,28.652745269010747,28.037423941644043,1.1569013220880218,172.84897321645795,-132.1943782567978,-151.79822659492493,157.64599707024408,156.78511864054917,0.7849981953412543
S004,Posed Pain,1,Colour frames,Posed Pain S004 03.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 03.jpg,379.8188819419129,6.8231893379471735,6.8155992162937205,63.3265627068737,208.8713306778079,-118.64263272285461,-146.49047791957855,157.95543410306271,159.37878563757428,0.7750769726212587
S004,Posed Pain,1,Colour frames,Posed Pain S004 04.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 04.jpg,379.0804654185295,5.500135235812616,6.869157653130319,63.6172317691186,209.86426373517855,-117.93944692611694,-144.8118839263916,157.8890493142857,159.4449363816599,0.7763023816042796
S004,Posed Pain,1,Colour frames,Posed Pain S004 05.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 05.jpg,378.61264520377205,5.140648101283865,7.961287872571994,61.880647332111614,210.9839551824956,-116.69273686408997,-143.63145232200623,158.91715733528855,158.78813816139737,0.7778125573238999
S004,Posed Pain,1,Colour frames,Posed Pain S004 06.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 06.jpg,378.3829163462675,6.519496964480336,7.768800050693099,62.100791057351294,211.9008470975152,-116.90637749433517,-143.71432596445084,158.30447881410205,158.64326062108353,0.7773843021134906
S004,Posed Pain,1,Colour frames,Posed Pain S004 07.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 07.jpg,380.3825538760312,4.81595472731578,7.117728035204286,63.6766732348859,212.05645733911226,-117.49682343006134,-143.70841920375824,157.27224026513153,159.47060737173808,0.7788874190558989
S004,Posed Pain,1,Colour frames,Posed Pain S004 08.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 08.jpg,381.29844761826877,4.008825537163037,7.44587890477067,58.86864700957621,212.29625213450015,-116.28468453884125,-142.07636332511902,158.1336016327997,158.96963304174304,0.7817833517386233
S004,Posed Pain,1,Colour frames,Posed Pain S004 09.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 09.jpg,383.02982444921145,4.391430416870599,7.06967477224751,59.79004031857126,213.9616306788636,-116.1271453499794,-142.6872655749321,157.81889995483712,158.80213726264543,0.7861783567147881
S004,Posed Pain,1,Colour frames,Posed Pain S004 10.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 10.jpg,379.99524412444435,4.817789421273585,7.650265228634945,64.00942172552362,217.72686360508703,-117.40236639976501,-144.04093658924103,158.797332983605,158.54113458151244,0.7826214829427158
S004,Posed Pain,1,Colour frames,Posed Pain S004 11.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 11.jpg,381.7422282420817,7.5393399723877055,7.467974937916764,61.84822347398783,217.64367935027934,-115.50836741924286,-142.68100082874298,158.9663402482973,157.73994181910214,0.7903864623002433
S004,Posed Pain,1,Colour frames,Posed Pain S004 12.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 12.jpg,381.82784981152156,7.9992803760286835,7.439237311454844,61.76056162401031,217.69931700293085,-115.69485229253769,-142.72464948892593,158.80222769500648,157.97024053655352,0.7881843304475398
S004,Posed Pain,1,Colour frames,Posed Pain S004 13.jpg,C:\Users\MSI\Desktop\pain_dataset\Pictures\Modified\S004\Posed Pain\Colour frames\Posed Pain S004 13.jpg,382.80033741206,8.761263751288139,7.865847645017916,62.69398540253124,219.45854893817557,-114.98995327949524,-143.37002062797546,158.29760213585527,158.94419934590277,0.7895567467160265
